407	3	94	2
408	6	143	2
409	6	51	19
410	6	107	27
411	6	57	3
412	5	147	22
413	4	85	12
414	5	111	3
415	6	119	12
416	4	7	17
417	2	38	3
418	2	72	10
419	3	6	3
420	5	92	2
421	6	120	24
422	2	67	11
423	2	131	1
424	6	46	4
425	5	84	2
426	4	63	16
427	7	124	10
428	7	96	23
429	7	41	12
430	5	61	14
431	2	104	21
432	7	57	2
433	6	134	25
434	6	52	13
435	6	147	4
436	5	141	9
437	3	83	11
438	7	58	14
439	2	65	27
440	3	78	6
441	7	68	5
442	5	131	10
443	4	137	17
444	2	91	15
445	7	21	22
446	4	88	9
447	7	62	1
448	5	109	7
449	7	15	27
450	5	48	5
451	2	123	4
452	2	8	19
453	4	118	25
454	7	31	5
455	6	83	5
456	3	50	14
457	2	44	2
458	4	140	16
459	7	85	4
460	4	46	1
461	6	144	11
462	2	89	18
463	5	7	1
464	3	108	3
465	3	15	20
466	2	141	2
467	4	83	15
468	4	21	19
469	7	146	18
470	3	52	10
471	4	75	24
472	4	123	7
473	4	84	11
474	6	38	20
475	6	89	20
476	5	86	8
477	4	25	21
478	6	21	19
479	2	137	2
480	7	139	20
481	7	71	9
482	3	29	17
483	3	23	20
484	6	79	6
485	5	6	1
486	3	111	22
487	3	150	14
488	7	42	27
489	4	133	22
490	3	62	24
491	7	74	21
492	7	50	11
493	4	22	22
494	5	8	12
495	5	69	13
496	6	6	12
497	5	41	24
498	7	70	24
499	6	56	16
500	4	69	7
501	2	125	11
502	7	40	9
503	4	40	1
504	7	120	18
505	7	72	9
506	3	40	8
507	7	99	16
508	6	95	18
509	5	66	20
510	2	86	9
511	7	56	25
512	3	112	13
513	3	12	19
514	7	90	18
515	3	4	26
516	4	151	17
517	2	106	12
518	2	130	1
519	6	78	13
520	6	58	26
521	2	25	8
522	5	16	25
523	6	94	9
524	2	51	18
525	6	44	9
526	6	101	2
527	4	20	24
528	5	82	5
529	5	122	10
530	2	90	25
531	7	141	3
532	4	29	27
533	4	9	24
534	4	116	27
535	6	146	8
536	6	74	3
537	5	68	21
538	6	13	15
539	3	134	2
540	2	70	3
541	5	102	26
542	3	127	6
543	4	4	4
544	3	122	22
545	2	24	17
546	7	114	17
547	5	12	24
548	7	150	25
549	4	13	13
550	2	64	3
551	3	140	2
552	6	84	8
553	2	116	7
554	4	43	5
555	2	46	25
556	6	108	11
557	4	76	22
558	6	11	13
559	4	44	26
560	6	141	27
561	4	125	23
562	2	1	5
563	5	78	3
564	7	94	3
565	5	89	10
566	4	108	26
567	6	15	11
568	7	127	16
569	3	37	23
570	3	54	12
571	3	36	15
572	5	33	2
573	5	42	7
574	5	140	21
575	5	24	2
576	4	28	6
577	4	37	22
578	4	30	24
579	2	135	19
580	5	100	16
581	2	68	2
582	6	12	7
583	4	48	21
584	3	137	14
585	2	112	19
586	7	117	5
587	7	111	26
588	2	3	18
589	6	50	26
590	6	99	13
591	7	83	21
592	6	76	5
593	3	104	7
594	4	70	13
595	3	148	15
596	3	8	11
597	6	19	27
598	5	110	26
599	3	86	26
600	4	32	3
601	4	61	7
602	7	107	24
603	4	138	21
604	2	52	6
605	3	110	8
606	5	73	4
607	3	96	4
608	5	133	26
609	6	72	21
610	6	96	8
611	2	2	18
612	2	61	24
613	5	71	27
614	3	136	11
615	5	127	2
616	2	57	20
617	4	120	5
618	7	101	4
619	5	50	17
620	5	98	18
621	3	106	17
622	2	122	5
623	7	129	11
624	7	100	3
625	2	124	21
626	7	18	24
627	4	99	9
628	4	143	14
629	5	63	13
630	2	142	20
631	2	136	13
632	5	62	20
633	6	87	14
634	5	40	7
635	5	90	3
636	2	22	26
637	6	103	5
638	7	110	9
639	7	128	24
640	3	32	23
641	6	102	22
642	6	148	12
643	7	86	5
