336	4	70	2
337	4	129	8
338	6	64	14
339	2	59	25
340	2	9	9
341	3	131	12
342	3	77	10
343	5	149	3
344	5	147	2
345	4	33	22
346	3	86	6
347	5	7	24
348	6	101	24
349	5	100	2
350	6	55	22
351	5	26	10
352	4	94	16
353	6	75	24
354	4	107	2
355	5	63	1
356	6	2	24
357	5	139	15
358	5	12	3
359	2	119	25
360	3	43	7
361	2	17	22
362	3	25	23
363	2	81	14
364	6	98	13
365	4	122	2
366	4	42	26
367	6	33	5
368	4	58	23
369	2	130	17
370	2	10	15
371	5	58	11
372	2	42	8
373	4	19	1
374	5	94	21
375	3	27	12
376	4	80	25
377	5	148	7
378	4	88	24
379	4	35	22
380	3	10	1
381	3	117	23
382	4	111	8
383	5	109	15
384	6	91	7
385	5	108	24
386	5	67	13
387	2	127	16
388	6	149	17
389	3	45	23
390	2	12	1
391	6	88	25
392	5	87	10
393	4	53	18
394	3	17	6
395	5	143	18
396	5	16	24
397	2	117	23
398	5	125	24
399	3	21	11
400	4	36	18
401	4	48	14
402	4	32	6
403	2	143	10
404	2	80	8
405	4	130	6
406	3	132	11
407	4	25	14
408	5	29	8
409	6	132	25
410	2	91	19
411	6	46	7
412	3	116	9
413	5	81	11
414	6	85	6
415	4	103	15
416	2	56	20
417	5	124	25
418	4	38	6
419	3	59	4
420	4	127	23
421	2	18	22
422	5	132	5
423	6	148	6
424	5	60	15
425	2	48	2
426	6	129	5
427	6	5	6
428	4	11	9
429	4	98	13
430	2	116	18
431	3	58	18
432	2	69	5
433	6	94	1
434	2	88	8
435	2	123	2
436	3	67	10
437	5	4	5
438	4	52	17
439	4	18	19
440	3	74	3
441	5	6	22
442	5	40	5
443	3	69	9
444	6	135	20
445	6	56	4
446	6	96	18
447	4	83	16
448	6	84	5
449	3	24	7
450	6	146	23
451	4	108	11
452	2	54	14
453	6	128	2
454	6	82	5
455	5	121	15
456	2	14	25
457	2	97	21
458	3	66	4
459	2	107	23
460	2	67	9
461	2	64	19
462	3	110	25
463	5	24	13
464	3	121	3
465	5	51	19
466	6	86	15
467	4	55	15
468	6	123	9
469	6	109	2
470	5	45	3
471	2	90	7
472	4	134	5
473	2	60	16
474	6	66	11
475	2	58	21
476	3	31	24
477	4	101	4
