9	151	2	68	65	1	22	660
1	2	150
1	2	80
2	6	86
1	1	
2	3	
3	5	
4	4	
5	2	
6	1	
7	4	
8	7	
9	1	
10	2	
11	2	
12	1	
13	4	
14	4	
15	2	
16	3	
17	2	
18	8	
19	3	
20	3	
21	1	
22	2	
322	5	71	8
323	6	50	22
324	6	25	22
325	6	135	13
326	4	51	20
327	2	57	16
328	5	69	3
329	6	105	13
330	2	29	15
331	5	81	4
332	6	70	1
333	5	146	1
334	3	17	5
335	7	3	16
336	4	7	18
337	1	83	17
338	3	149	20
339	2	67	20
340	4	124	22
341	7	93	22
342	2	121	15
343	5	119	3
344	2	7	16
345	3	27	3
346	3	134	8
347	4	8	2
348	5	37	1
349	6	129	11
350	5	17	21
351	7	86	9
352	3	105	22
353	3	1	13
354	4	78	9
355	4	63	14
356	7	26	17
357	6	141	3
358	4	90	12
359	2	66	4
360	5	133	17
361	5	114	12
362	2	6	13
363	1	54	22
364	4	36	22
365	3	91	7
366	3	71	16
367	4	133	1
368	3	15	8
369	7	35	6
370	5	13	21
371	3	123	16
372	4	25	14
373	2	85	3
374	7	121	19
375	2	81	21
376	1	77	11
377	5	16	16
378	1	37	6
379	4	145	16
380	2	19	5
381	3	74	19
382	2	25	2
383	4	45	6
384	4	73	14
385	5	118	13
386	3	4	17
387	7	143	14
388	5	73	5
389	2	115	8
390	4	149	17
391	3	129	22
392	2	146	8
393	3	111	18
394	2	14	16
395	2	114	21
396	3	72	22
397	2	33	6
398	2	69	10
399	6	133	7
400	3	145	21
401	3	62	2
402	5	12	14
403	1	119	7
404	7	100	8
405	3	115	19
406	1	145	2
407	4	57	9
408	4	24	19
409	1	109	17
410	1	8	13
411	6	33	15
412	7	83	22
413	7	91	20
414	7	47	11
415	5	105	22
416	7	17	20
417	1	111	11
418	5	106	5
419	1	47	5
420	4	11	22
421	1	112	9
422	5	97	4
423	5	68	20
424	7	113	17
425	4	41	8
426	5	9	19
427	6	43	17
428	5	93	3
429	5	91	21
430	1	120	4
431	5	20	7
432	1	78	6
433	3	65	5
434	6	42	19
435	5	3	16
436	7	24	20
437	6	45	18
438	6	149	3
439	3	45	11
440	2	71	18
441	3	125	20
442	3	25	3
443	7	135	18
444	5	95	8
445	1	93	20
446	6	26	2
447	3	113	3
448	4	83	16
449	6	101	4
450	5	98	15
451	7	144	18
452	5	53	13
453	6	117	12
454	4	137	15
455	2	139	8
456	3	146	21
457	3	148	4
458	1	108	18
459	2	39	18
460	3	140	10
461	2	56	15
462	7	4	11
463	7	92	16
464	7	141	9
465	6	111	19
466	7	115	1
467	7	11	11
468	3	110	11
469	6	85	14
470	7	133	3
471	5	149	17
472	2	133	16
473	7	142	19
474	4	1	2
475	3	43	12
476	7	129	16
477	6	123	11
478	4	74	6
479	2	134	20
480	1	114	18
481	7	84	22
482	2	107	7
483	3	12	19
484	5	83	8
485	4	49	10
486	4	95	12
487	2	141	12
488	1	31	2
489	6	115	2
490	7	13	2
491	6	63	13
492	3	41	1
493	4	31	20
494	7	57	2
495	6	126	15
496	6	143	14
497	7	134	18
498	3	101	11
499	1	70	19
500	4	32	3
501	6	97	21
502	2	82	17
503	3	77	2
504	7	147	22
505	6	113	18
506	4	64	20
507	5	109	14
508	5	35	8
509	2	116	4
510	1	85	19
511	5	27	8
512	4	4	14
513	7	56	16
514	1	20	8
515	4	127	13
516	7	9	15
517	2	21	9
518	5	62	12
519	2	68	10
520	5	8	5
521	4	141	13
522	1	88	19
523	6	116	13
524	3	117	8
525	7	1	20
526	5	70	10
527	6	44	3
528	5	104	3
529	4	61	4
530	2	70	12
531	7	33	5
532	2	130	21
533	5	31	3
534	3	66	22
535	1	1	19
536	5	22	8
537	5	89	19
538	1	74	17
539	4	56	19
540	3	122	8
541	7	19	6
542	7	58	10
543	1	32	2
544	4	84	22
545	4	70	11
546	3	119	14
547	1	24	7
548	7	120	3
549	3	102	15
550	7	139	18
551	3	124	6
552	5	39	14
553	5	51	7
554	1	135	22
555	7	64	1
556	6	13	10
557	6	107	10
558	1	67	5
559	4	135	6
560	1	95	7
561	4	113	19
562	6	23	12
563	3	6	21
564	3	126	2
565	2	79	10
566	4	128	3
567	5	55	20
568	1	22	5
569	3	118	6
570	1	147	13
571	4	136	19
572	6	99	14
573	2	35	18
574	3	59	4
575	4	107	11
576	3	76	15
577	5	132	6
578	7	72	22
579	1	2	18
580	1	63	9
581	7	54	1
582	4	126	4
583	2	123	7
584	2	97	12
585	3	120	18
586	5	77	1
587	3	79	11
588	5	141	10
589	7	49	17
590	7	149	18
591	3	42	13
592	6	114	14
593	4	26	6
594	1	52	2
595	6	65	14
596	6	29	3
597	4	47	16
598	6	28	21
599	1	11	6
600	5	100	18
601	2	72	14
602	5	33	10
603	3	107	18
604	7	78	4
605	2	124	3
606	5	18	3
607	6	89	6
608	3	128	22
609	4	53	5
610	5	80	20
611	4	60	2
612	3	85	7
613	5	48	4
614	5	88	11
615	1	132	9
616	2	54	4
617	5	143	14
618	2	143	4
619	6	21	8
620	4	34	19
621	3	116	8
622	2	119	6
623	1	105	5
624	5	90	1
625	2	41	1
626	7	146	18
627	5	108	13
628	1	45	14
629	6	18	22
630	2	142	1
631	2	144	22
632	2	132	13
633	6	124	9
634	1	94	17
635	2	51	11
636	4	50	20
637	7	20	16
638	3	19	11
639	6	90	21
640	4	143	7
641	7	117	18
642	7	127	11
643	3	44	15
644	3	32	17
645	3	24	12
646	6	96	8
647	7	105	10
648	7	50	18
649	7	12	13
650	7	112	15
651	7	123	2
652	5	144	14
653	6	59	19
654	1	59	1
655	4	88	13
656	6	112	12
657	1	134	16
658	2	108	4
659	5	96	4
660	2	42	1
